Episode,Result,Duration,A_Attack,A_Block,A_Dodge,A_Hit,A_Blocked,B_Attack,B_Block,B_Dodge,B_Hit,B_Blocked
1,AgentB wins,13.83,0,0,0,0,0,0,0,0,0,0
1,AgentB wins,13.83,0,0,0,0,0,0,0,0,0,0
1,AgentB wins,13.83,0,0,0,0,0,0,0,0,0,0
1,AgentB wins,13.83,0,0,0,0,0,0,0,0,0,0
1,AgentB wins,13.83,0,0,0,0,0,0,0,0,0,0
1,AgentB wins,13.83,0,0,0,0,0,0,0,0,0,0
1,AgentB wins,13.83,0,0,0,0,0,0,0,0,0,0
1,AgentB wins,13.83,0,0,0,0,0,0,0,0,0,0
1,AgentB wins,13.83,0,0,0,0,0,0,0,0,0,0
1,AgentB wins,13.83,0,0,0,0,0,0,0,0,0,0
1,AgentB wins,13.83,0,0,0,0,0,0,0,0,0,0
1,AgentB wins,13.83,0,0,0,0,0,0,0,0,0,0
1,AgentB wins,13.83,0,0,0,0,0,0,0,0,0,0
1,AgentB wins,13.83,0,0,0,0,0,0,0,0,0,0
1,AgentB wins,13.83,0,0,0,0,0,0,0,0,0,0
